Call;Organisation;Project title;Applicant / Contact person;Decision No.;Decision date;Funding period;Funding
Academy Research Fellow TT;University of Turku;Characterization of Sharpin, a novel functional integrin inhibitor.;Pouwels, Jeroen;265882;15.05.2013;01.09.2013 - 31.08.2018;425.005
Academy Research Fellow TT;Finnish Institute of Occupational Health;EFFECT OF NANOMATERIALS ON THE RESPIRATORY SYSTEM: AN INTEGRATIVE GENOMIC APPROACH.;Greco, Dario;275151;14.05.2014;01.01.2015 - 30.04.2016;100.993
Academy Research Fellow TT;University of Helsinki;EFFECT OF NANOMATERIALS ON THE RESPIRATORY SYSTEM: AN INTEGRATIVE GENOMIC APPROACH.;Greco, Dario;307120;14.05.2014;01.05.2016 - 30.04.2017;86.938
Academy Research Fellow TT;University of Tampere -2018;EFFECT OF NANOMATERIALS ON THE RESPIRATORY SYSTEM: AN INTEGRATIVE GENOMIC APPROACH.;Greco, Dario;314261;14.05.2014;01.05.2017 - 31.12.2018;141.036
Academy Research Fellow TT;Helsinki University Central Hospital;Non-invasive biomarkers to facilitate individualized treatment of ovarian and endometrial cancer;Anttonen, Mikko;287499;11.05.2015;01.09.2015 - 31.08.2016;115.863
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;Finnish Environment Institute;Genetic diversity and phenotypic variability in Baltic Sea phytoplankton populations: - Implications for ecological processes and adaptation to environmental change;Kremp, Anke;283061;14.05.2014;01.09.2014 - 31.08.2016;142.393
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;Natural Resources Institute Finland;SOMICS - Genetics, genomics and evolution of prolific breeds of domestic sheep (Ovis aries);Li, Meng-Hua;293164;14.05.2014;01.01.2015 - 31.08.2016;138.037
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Eastern Finland;Plant-to-plant signalling by volatiles: the mechanisms and the environment;Blande, James;283122;14.05.2014;01.09.2014 - 31.08.2016;262.588
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;Adaptive Dynamics of Signal Processing in the Mammalian Retina: Implications to the Absolute Limits of Detection;Ala-Laurila, Petri;283268;14.05.2014;01.09.2014 - 31.08.2016;285.550
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;Cell wall biosynthesis with special emphasis to lignin biosynthesis;Happonen, Anna Kristiina;283245;14.05.2014;01.09.2014 - 31.08.2016;223.860
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;Functional characterization of Flower related Ubiquitin Proteasome System components, FUPS.;Himanen, Kristiina;283138;14.05.2014;01.09.2014 - 31.08.2016;275.645
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;Microbiological and molecular mechanisms of Clostridium difficile eradication by fecal transplantation;Satokari, Reetta;283088;14.05.2014;01.01.2015 - 31.08.2017;240.367
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;Molecular Details of Viral RNA Replication;Poranen, Minna;283192;14.05.2014;01.09.2014 - 31.08.2016;251.098
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;Mycotoxins in Fungal Pathogenicity and Plant Disease Resistance.;Overmyer, Kirk Loren;283254;14.05.2014;01.09.2014 - 31.08.2016;253.459
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;Neuronal regulation of the immune system and its role in immune-mediated diseases;Tian, Li;283085;14.05.2014;01.09.2014 - 31.08.2016;161.774
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;Quantitative Biology of the Patterning Dynamics of organ development;Salazar-Ciudad, Isaac;283368;14.05.2014;01.09.2014 - 31.08.2016;210.081
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;Structural biology of neuronal leucine rich repeat proteins;Kajander, Tommi;283216;14.05.2014;01.09.2014 - 31.08.2016;224.023
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;Timestamped and free photons - Quantitative airborne remote sensing of forests;Korpela, Ilkka S;283063;14.05.2014;01.09.2014 - 31.08.2016;172.721
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Turku;Bitter taste perception and eating behavior;Sandell, Mari;283070;14.05.2014;01.09.2014 - 31.10.2016;232.871
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Turku;The role of ADA2, a new growth factor with adenosine deaminase activity, in immunity and cancer and its potential therapeutic applications.;Zavialov, Andrey;283066;14.05.2014;01.09.2014 - 31.08.2016;159.626
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;Finnish Environment Institute;Changing phytoplankton community composition and its effect on biogeochemical fluxes in the Baltic Sea;Spilling, Kristian;292711;11.05.2015;01.09.2015 - 31.08.2017;279.171
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Eastern Finland;REDD+: The new regime to enhance or reduce equity in environmental governance? Comparative study in Tanzania, Mexico and Laos;Mustalahti, Irmeli;292758;11.05.2015;12.07.2016 - 12.07.2018;251.901
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Eastern Finland;Structure-function studies of oxidative enzymes for sustainable biocatalysts;Hakulinen, Nina;292705;11.05.2015;01.09.2015 - 31.08.2017;298.742
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;Conservation effectiveness: Sociopolitical and Environmental challenges;Cabeza, Mar;292765;11.05.2015;01.09.2015 - 31.08.2017;385.517
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;In vivo outcomes of DNA recombination and chromosome segregation;Kauppi, Liisa;292789;11.05.2015;01.09.2015 - 31.03.2018;327.734
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;Regulation of energy balance by serotonin-melanocortin system and novel small molecule compounds;Rossi, Jari;292803;11.05.2015;01.09.2015 - 31.08.2017;403.898
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Helsinki;The interactions between trees and ground vegetation for organic nitrogen uptake via ericoid and ectomycorrhizal fungi (NITROFUNGI);Heinonsalo, Jussi;292699;11.05.2015;01.09.2015 - 31.08.2017;392.082
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Jyväskylä;Diversity and functioning of endophytic bacterial communities in arctic ecosystems;Nissinen, Riitta;292776;11.05.2015;01.09.2015 - 31.12.2017;191.123
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Jyväskylä;Evolution of conflict and cooperation in human groups;Puurtinen, Mikael;292786;11.05.2015;01.09.2015 - 31.12.2017;229.424
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Jyväskylä;Evolutionary ecology of multiple parasite infections: from genotype interactions to community assembly;Karvonen, Anssi;292736;11.05.2015;01.09.2015 - 31.08.2017;230.056
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Jyväskylä;Larval polymorphism and evolutionary transitions in developmental mode;Knott, Emily;292720;11.05.2015;01.09.2015 - 31.08.2017;168.959
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Turku;Analysis of osmotic stress pathways in Arabidopsis;Fujii, Hiroaki;292763;11.05.2015;01.09.2015 - 31.08.2017;299.198
Academy Research Fellows: follow-on funding for research costs, invited applicants only BY;University of Turku;Comprehensive view on process of dispersal with individual tracking, genetic analysis and modelling;Selonen, Vesa;292764;11.05.2015;01.09.2015 - 31.08.2017;261.511
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;Aalto University;"Pedagogical Encounters in Higher Arts Education - 
Exploring Difference in University Pedagogy";Löytönen, Teija;283294;06.06.2014;01.08.2014 - 31.12.2016;20.440
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Eastern Finland;Whose epidemic? Conflict, change and historicization of AIDS in Africa;Kuhanen, Jan;283522;06.06.2014;01.08.2014 - 31.12.2016;22.600
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;Between voice and paper. Authorial and narrative strategies in oral-literary traditions.;Salmi-Niklander, Kirsti;283540;06.06.2014;01.08.2014 - 31.12.2016;12.110
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;Coexistence and Rivalry: Archaeology and the Study of Jewish-Christian Relations in Galilee during the First Centuries CE.;Hakola, Raimo;283539;06.06.2014;01.08.2014 - 31.12.2016;64.440
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;Communicative Pragmatism and Reasonable Pluralism;Bergman, Mats;283604;06.06.2014;01.08.2014 - 31.12.2016;22.365
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;Consumption in Russia: Institutions, Identities, and Everyday Life;Gurova, Olga;283584;06.06.2014;01.08.2014 - 31.12.2016;29.819
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;Lakota Voices: Conflict Dynamics in the Lakota Society during the 1890 Ghost Dance;Andersson, Rani-Henrik;283382;06.06.2014;01.08.2014 - 31.12.2016;26.832
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;"On ""Glocal"" governance: On the meanings and consequences of the ""vernacularization"" of Human Rights Concepts";Toivanen, Reetta;283438;06.06.2014;01.08.2014 - 31.12.2016;104.499
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;"Teaching and Learning Academic Integrity in Social Sciences  
- A university pedagogical approach";Löfström, Erika;283369;06.06.2014;01.08.2014 - 31.12.2016;32.602
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;"The Emperor of Law: 
The Emergence of the Roman Imperial Legal System 31 BC-228 AD";Tuori, Kaius;283648;06.06.2014;01.08.2014 - 31.12.2016;11.550
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Jyväskylä;Post-industrial work and changing time-space relations;Anttila, Timo;283577;06.06.2014;01.08.2014 - 31.12.2016;23.940
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Jyväskylä;Self-Interest and Other-Regard in Late Ancient Ethics;Tuominen, Miira;283414;06.06.2014;01.08.2014 - 31.12.2016;22.260
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Jyväskylä;Societal-institutional regulation of nuclear fuel cycle in Finland and Sweden;Litmanen, Tapio;283531;06.06.2014;01.08.2014 - 31.12.2016;23.800
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Lapland;Contextualism in Political Theory: Past, Present and Future;Koikkalainen, Petri;283603;06.06.2014;01.08.2014 - 31.12.2016;12.005
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Oulu;Speech perception and speech and language development in children with unilateral and/or bilateral cochlear implant(s) and bilateral hearing aids;Välimaa, Taina;283637;06.06.2014;01.08.2014 - 31.12.2016;17.541
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Turku;Food Addiction In the Brain: Molecular and Functional Neural Mechanisms of Overeating and Obesity;Nummenmaa, Lauri;283320;06.06.2014;01.08.2014 - 31.12.2016;227.122
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;Aalto University;Towards increasing understanding of the influence of institutions on international business strategies in emerging economies;Karhunen, Päivi;292760;05.06.2015;01.09.2015 - 31.12.2017;7.000
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;"""The Terrible Visitation”. Famine in Finland and Ireland, c. 1845–1868: Transnational, Comparative and Long-Term Perspectives.";Newby, Andrew;292787;05.06.2015;01.09.2015 - 31.12.2017;21.819
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;Defining Authority: the Minor Prophets and the Canonical Process in Light of the Dead Sea Scrolls;von Weissenberg, Hanne Maarit;292848;05.06.2015;01.09.2015 - 31.12.2017;12.810
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;Islam and security revisited: Transnational Somali families in Finland, Canada and Somalia;Tiilikainen, Marja;292740;05.06.2015;01.09.2015 - 31.12.2017;44.603
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;Rethinking Feminist Politics: Gender, Economic Globalization and Neoliberal Governmentality;Oksala, Johanna;292799;05.06.2015;01.09.2015 - 31.12.2017;20.930
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;The Emergence of Agency: Foundations for Educational Change from Below;Sannino, Annalisa;292730;05.06.2015;01.09.2015 - 31.12.2017;18.550
Academy Research Fellows: follow-on funding for research costs, invited applicants only KY;University of Helsinki;Unification and progress in the social sciences. A contextual approach.;Marchionni, Caterina;292837;05.06.2015;01.09.2015 - 31.12.2017;11.060
